what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892217151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892224477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334892253898
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892256084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892261978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892262640
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892263821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334892267975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334892269336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1334892271297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892274027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892274602
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892275528
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892280462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892292963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892293052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334892298539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334892321978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892328433
